iter	Passed	Remaining
3219	298147	303702
3220	298245	303615
3221	298351	303537
3222	298452	303453
3223	298547	303362
3224	298644	303274
3225	298747	303192
3226	298850	303110
3227	298954	303029
3228	299057	302947
3229	299154	302859
3230	299249	302768
3231	299354	302688
3232	299453	302602
3233	299561	302525
3234	299665	302444
3235	299764	302357
3236	299869	302277
3237	299965	302188
3238	300061	302099
3239	300156	302009
3240	300253	301921
3241	300354	301837
3242	300451	301748
3243	300552	301664
3244	300650	301577
3245	300748	301490
3246	300857	301413
3247	300959	301330
3248	301066	301252
3249	301166	301166
3250	301260	301075
3251	301367	300996
3252	301472	300916
3253	301570	300828
3254	301668	300741
3255	301777	300665
3256	301893	300595
3257	301996	300513
3258	302092	300424
3259	302188	300334
3260	302284	300245
3261	302377	300152
3262	302480	300069
3263	302577	299982
3264	302678	299897
3265	302771	299804
3266	302864	299712
3267	302960	299623
3268	303069	299546
3269	303178	299469
3270	303287	299392
3271	303396	299316
3272	303504	299239
3273	303604	299153
3274	303707	299070
3275	303806	298983
3276	303896	298889
3277	303996	298802
3278	304082	298704
3279	304178	298613
3280	304271	298521
3281	304374	298439
3282	304478	298357
3283	304582	298275
3284	304682	298190
3285	304787	298109
3286	304882	298019
3287	304992	297943
3288	305094	297858
3289	305196	297775
3290	305296	297689
3291	305398	297605
3292	305496	297517
3293	305600	297436
3294	305700	297350
3295	305799	297264
3296	305900	297179
3297	306001	297094
3298	306101	297008
3299	306210	296930
3300	306311	296846
3301	306409	296758
3302	306506	296670
3303	306602	296580
3304	306700	296492
3305	306799	296405
3306	306900	296320
3307	306994	296228
3308	307092	296141
3309	307193	296056
3310	307290	295967
3311	307393	295884
3312	307501	295806
3313	307601	295720
3314	307707	295640
3315	307808	295555
3316	307902	295464
3317	307995	295371
3318	308100	295290
3319	308200	295204
3320	308300	295118
3321	308396	295028
3322	308501	294947
3323	308601	294860
3324	308700	294774
3325	308807	294695
3326	308904	294606
3327	309009	294524
3328	309106	294435
3329	309202	294345
3330	309303	294261
3331	309409	294180
3332	309504	294089
3333	309614	294013
3334	309718	293930
3335	309823	293849
3336	309915	293756
3337	310019	293673
3338	310122	293590
3339	310223	293504
3340	310325	293420
3341	310432	293341
3342	310537	293259
3343	310642	293178
3344	310742	293092
3345	310834	292998
3346	310942	292919
3347	311042	292833
3348	311136	292741
3349	311238	292656
3350	311336	292569
3351	311430	292476
3352	311533	292394
3353	311638	292311
3354	311739	292226
3355	311838	292139
3356	311943	292058
3357	312044	291972
3358	312142	291884
3359	312236	291792
3360	312329	291699
3361	312426	291610
3362	312532	291529
3363	312635	291446
3364	312732	291356
3365	312835	291273
3366	312940	291191
3367	313053	291117
3368	313156	291033
3369	313255	290946
3370	313358	290862
3371	313467	290784
3372	313571	290702
3373	313675	290619
3374	313775	290532
3375	313872	290443
3376	313972	290357
3377	314070	290268
3378	314176	290188
3379	314278	290103
3380	314376	290014
3381	314477	289929
3382	314576	289842
3383	314670	289749
3384	314762	289655
3385	314865	289572
3386	314965	289485
3387	315075	289407
3388	315180	289326
3389	315277	289236
3390	315371	289144
3391	315469	289055
3392	315571	288971
3393	315664	288878
3394	315762	288789
3395	315860	288702
3396	315968	288622
3397	316076	288542
3398	316178	288458
3399	316280	288373
3400	316382	288288
3401	316482	288202
3402	316579	288112
3403	316680	288026
3404	316776	287936
3405	316873	287847
3406	316979	287766
3407	317093	287691
3408	317199	287609
3409	317290	287515
3410	317385	287424
3411	317488	287340
3412	317582	287248
3413	317676	287155
3414	317786	287078
3415	317909	287012
3416	318002	286918
3417	318089	286820
3418	318175	286721
3419	318260	286620
3420	318348	286523
3421	318439	286428
3422	318530	286333
3423	318624	286240
3424	318715	286145
3425	318808	286052
3426	318900	285959
3427	318989	285862
3428	319070	285758
3429	319156	285659
3430	319237	285554
3431	319316	285449
3432	319399	285347
3433	319481	285244
3434	319564	285142
3435	319650	285043
3436	319751	284957
3437	319875	284892
3438	319999	284826
3439	320121	284758
3440	320235	284684
3441	320358	284618
3442	320484	284554
3443	320628	284506
3444	320745	284434
3445	320863	284363
3446	320984	284295
3447	321099	284221
3448	321219	284152
3449	321341	284084
3450	321469	284021
3451	321601	283962
3452	321734	283905
3453	321858	283839
3454	321975	283766
3455	322086	283689
3456	322210	283623
3457	322336	283558
3458	322472	283503
3459	322603	283443
3460	322722	283373
3461	322825	283288
3462	322914	283190
3463	323001	283092
3464	323087	282993
3465	323167	282888
3466	323254	282788
3467	323343	282692
3468	323431	282594
3469	323518	282495
3470	323604	282396
3471	323710	282314
3472	323826	282240
3473	323939	282164
3474	324047	282084
3475	324160	282008
3476	324268	281927
3477	324389	281858
3478	324507	281787
3479	324614	281705
3480	324727	281629
3481	324843	281556
3482	324956	281479
3483	325064	281399
3484	325184	281328
3485	325303	281257
3486	325417	281182
3487	325533	281108
3488	325659	281043
3489	325775	280969
3490	325891	280895
3491	326003	280818
3492	326121	280746
3493	326240	280675
3494	326343	280589
3495	326453	280510
3496	326556	280425
3497	326670	280350
3498	326788	280277
3499	326897	280197
3500	327005	280116
3501	327126	280047
3502	327245	279975
3503	327352	279894
3504	327466	279818
3505	327572	279735
3506	327687	279660
3507	327797	279580
3508	327908	279502
3509	328026	279430
3510	328142	279355
3511	328257	279280
3512	328371	279204
3513	328485	279128
3514	328595	279049
3515	328713	278976
3516	328819	278893
3517	328932	278816
3518	329045	278739
3519	329161	278665
3520	329271	278585
3521	329365	278492
3522	329455	278395
3523	329543	278297
3524	329629	278197
3525	329710	278094
3526	329797	277994
3527	329888	277899
3528	329980	277804
3529	330072	277709
3530	330175	277623
3531	330282	277542
3532	330372	277445
3533	330470	277355
3534	330564	277262
3535	330659	277170
3536	330766	277088
3537	330857	276992
3538	330956	276903
3539	331053	276813
3540	331143	276716
3541	331226	276614
3542	331329	276528
3543	331428	276439
3544	331515	276340
3545	331612	276250
3546	331700	276152
3547	331783	276049
3548	331876	275956
3549	331971	275863
3550	332059	275765
3551	332151	275671
3552	332241	275574
3553	332321	275469
3554	332414	275375
3555	332510	275284
3556	332593	275182
3557	332673	275077
3558	332762	274980
3559	332858	274888
3560	332942	274787
3561	333028	274687
3562	333114	274588
3563	333203	274490
3564	333318	274414
3565	333470	274369
3566	333657	274352
3567	333822	274318
3568	333988	274283
3569	334101	274206
3570	334199	274116
3571	334291	274022
3572	334379	273923
3573	334470	273828
3574	334566	273736
3575	334657	273640
3576	334753	273548
3577	334854	273461
3578	334945	273365
3579	335032	273266
3580	335134	273180
3581	335232	273089
3582	335322	272993
3583	335413	272897
3584	335507	272804
3585	335597	272707
3586	335686	272610
3587	335785	272521
3588	335879	272428
3589	335977	272338
3590	336076	272249
3591	336165	272151
3592	336252	272053
3593	336348	271961
3594	336436	271863
3595	336527	271767
3596	336629	271680
3597	336723	271587
3598	336809	271487
3599	336899	271391
3600	336987	271293
3601	337078	271197
3602	337241	271159
3603	337432	271144
3604	337604	271113
3605	337713	271032
3606	337821	270950
3607	337927	270866
3608	338025	270776
3609	338134	270694
3610	338251	270619
3611	338361	270538
3612	338467	270455
3613	338572	270370
3614	338680	270288
3615	338790	270207
3616	338894	270122
3617	339004	270041
3618	339109	269956
3619	339218	269875
3620	339332	269797
3621	339440	269715
3622	339546	269631
3623	339659	269553
3624	339765	269469
3625	339866	269381
3626	339968	269293
3627	340073	269209
3628	340180	269126
3629	340289	269044
3630	340396	268960
3631	340503	268878
3632	340606	268790
3633	340705	268701
3634	340805	268612
3635	340911	268528
3636	341024	268449
3637	341136	268370
3638	341254	268295
3639	341361	268212
3640	341470	268130
3641	341586	268054
3642	341702	267978
3643	341810	267895
3644	341918	267812
3645	342025	267728
3646	342132	267646
3647	342246	267567
3648	342346	267478
3649	342442	267386
3650	342547	267301
3651	342655	267218
3652	342764	267136
3653	342873	267054
3654	342984	266974
3655	343090	266889
3656	343199	266808
3657	343306	266724
3658	343414	266641
3659	343529	266563
3660	343637	266481
3661	343743	266396
3662	343859	266319
3663	343971	266239
3664	344083	266159
3665	344193	266078
3666	344302	265996
3667	344402	265907
3668	344511	265824
3669	344626	265747
3670	344738	265667
3671	344851	265588
3672	344957	265503
3673	345062	265418
3674	345176	265339
3675	345288	265260
3676	345405	265183
3677	345513	265100
3678	345634	265027
3679	345744	264945
3680	345850	264861
3681	345953	264774
3682	346062	264691
3683	346176	264612
3684	346286	264531
3685	346398	264451
3686	346509	264369
3687	346619	264288
3688	346728	264205
3689	346833	264119
3690	346932	264029
3691	347038	263944
3692	347151	263865
3693	347256	263779
3694	347365	263696
3695	347480	263618
3696	347591	263537
3697	347702	263456
3698	347805	263369
3699	347911	263284
3700	348034	263212
3701	348149	263134
3702	348259	263051
3703	348363	262965
3704	348467	262879
3705	348577	262797
3706	348689	262716
3707	348796	262631
3708	348901	262546
3709	349016	262467
3710	349141	262397
3711	349256	262318
3712	349369	262238
3713	349481	262158
3714	349598	262081
3715	349717	262005
3716	349832	261927
3717	349947	261848
3718	350054	261764
3719	350164	261682
3720	350268	261595
3721	350372	261508
3722	350482	261426
3723	350582	261336
3724	350683	261247
3725	350794	261166
3726	350897	261078
3727	351001	260991
3728	351105	260904
3729	351222	260827
3730	351341	260751
3731	351456	260672
3732	351573	260595
3733	351679	260510
3734	351784	260424
3735	351897	260344
3736	352008	260262
3737	352120	260181
3738	352225	260094
3739	352336	260013
3740	352450	259933
3741	352559	259849
3742	352672	259769
3743	352787	259691
3744	352904	259613
3745	353014	259531
3746	353119	259444
3747	353233	259364
3748	353344	259282
3749	353452	259198
3750	353557	259112
3751	353665	259027
3752	353765	258938
3753	353873	258853
3754	353975	258764
3755	354077	258676
3756	354179	258587
3757	354290	258505
3758	354397	258420
3759	354509	258339
3760	354628	258262
3761	354733	258176
3762	354838	258089
3763	354951	258009
3764	355065	257929
3765	355191	257858
3766	355305	257777
3767	355413	257693
3768	355524	257611
3769	355628	257524
3770	355740	257442
3771	355850	257359
3772	355963	257278
3773	356074	257196
3774	356177	257108
3775	356277	257018
3776	356383	256931
3777	356497	256851
3778	356619	256777
3779	356737	256699
3780	356853	256621
3781	356968	256541
3782	357066	256449
3783	357181	256370
3784	357291	256287
3785	357407	256208
3786	357511	256120
3787	357614	256032
3788	357723	255948
3789	357824	255858
3790	357917	255763
3791	358016	255672
3792	358119	255584
3793	358221	255494
3794	358322	255405
3795	358429	255319
3796	358542	255238
3797	358652	255155
3798	358766	255074
3799	358878	254992
3800	358997	254915
3801	359111	254834
3802	359218	254749
3803	359326	254664
3804	359427	254575
3805	359534	254489
3806	359656	254414
3807	359769	254332
3808	359878	254248
3809	359984	254162
3810	360098	254081
3811	360206	253996
3812	360319	253914
3813	360430	253832
3814	360539	253747
3815	360653	253667
3816	360758	253579
3817	360867	253495
3818	360981	253414
3819	361093	253332
3820	361204	253249
3821	361325	253173
3822	361438	253091
3823	361550	253009
3824	361662	252927
3825	361771	252843
3826	361885	252761
3827	361991	252675
3828	362094	252586
3829	362203	252501
3830	362304	252411
3831	362419	252331
3832	362533	252250
3833	362630	252158
3834	362741	252074
3835	362855	251993
3836	362973	251915
3837	363085	251832
3838	363197	251749
3839	363307	251665
3840	363418	251582
3841	363538	251506
3842	363650	251423
3843	363758	251337
3844	363865	251251
3845	363970	251164
3846	364073	251075
3847	364186	250993
3848	364299	250911
3849	364410	250827
3850	364520	250743
3851	364626	250656
3852	364729	250568
3853	364842	250486
3854	364947	250398
3855	365055	250312
3856	365166	250229
3857	365270	250141
3858	365370	250050
3859	365473	249961
3860	365578	249873
3861	365683	249786
3862	365799	249705
3863	365906	249619
3864	366007	249528
3865	366117	249444
3866	366228	249360
3867	366334	249273
3868	366451	249194
3869	366558	249108
3870	366662	249019
3871	366764	248930
3872	366873	248844
3873	366986	248762
3874	367086	248671
3875	367184	248578
3876	367287	248489
3877	367388	248399
3878	367493	248311
3879	367597	248223
3880	367702	248135
3881	367815	248052
3882	367931	247972
3883	368039	247886
3884	368140	247795
3885	368239	247704
3886	368344	247616
3887	368444	247525
3888	368548	247436
3889	368662	247354
3890	368767	247266
3891	368871	247178
3892	368985	247096
3893	369089	247007
3894	369191	246917
3895	369301	246832
3896	369409	246746
3897	369518	246661
3898	369630	246578
3899	369743	246495
3900	369871	246423
3901	369979	246337
3902	370089	246251
3903	370195	246164
3904	370312	246084
3905	370422	246000
3906	370536	245917
3907	370644	245832
3908	370746	245741
3909	370856	245656
3910	370968	245573
3911	371081	245490
3912	371188	245403
3913	371303	245322
3914	371410	245235
3915	371523	245152
3916	371626	245062
3917	371734	244976
3918	371834	244885
3919	371946	244801
3920	372061	244720
3921	372172	244635
3922	372295	244559
3923	372403	244472
3924	372505	244382
3925	372620	244300
3926	372726	244213
3927	372835	244127
3928	372934	244035
3929	373048	243952
3930	373139	243855
3931	373248	243769
3932	373360	243685
3933	373458	243593
3934	373566	243506
3935	373678	243422
3936	373780	243332
3937	373884	243243
3938	373982	243150
3939	374093	243065
3940	374217	242990
3941	374338	242911
3942	374452	242829
3943	374565	242746
3944	374674	242660
3945	374781	242572
3946	374895	242489
3947	375005	242404
3948	375113	242317
3949	375222	242232
3950	375328	242144
3951	375432	242054
3952	375534	241964
3953	375627	241868
3954	375726	241775
3955	375828	241685
3956	375935	241598
3957	376041	241509
3958	376153	241426
3959	376263	241340
3960	376368	241252
3961	376478	241166
3962	376588	241081
3963	376713	241005
3964	376832	240925
3965	376938	240837
3966	377042	240748
3967	377144	240657
3968	377249	240568
3969	377358	240483
3970	377476	240402
3971	377588	240318
3972	377691	240227
3973	377797	240139
3974	377899	240049
3975	378008	239963
3976	378124	239881
3977	378239	239798
3978	378352	239715
3979	378468	239633
3980	378574	239544
3981	378679	239456
3982	378781	239365
3983	378886	239276
3984	378992	239188
3985	379095	239098
3986	379199	239008
3987	379309	238923
3988	379408	238830
3989	379502	238734
3990	379607	238645
3991	379720	238561
3992	379833	238478
3993	379945	238393
3994	380054	238306
3995	380160	238218
3996	380268	238131
3997	380375	238044
3998	380492	237962
3999	380601	237876
4000	380718	237794
4001	380825	237706
4002	380935	237620
4003	381042	237532
4004	381157	237450
4005	381263	237362
4006	381367	237272
4007	381474	237184
4008	381583	237097
4009	381691	237010
4010	381791	236918
4011	381894	236828
4012	381995	236736
4013	382093	236643
4014	382193	236550
4015	382300	236462
4016	382398	236369
4017	382507	236282
4018	382617	236196
4019	382723	236107
4020	382838	236025
4021	382950	235940
4022	383054	235850
4023	383170	235767
4024	383279	235681
4025	383391	235596
4026	383508	235514
4027	383611	235423
4028	383728	235342
4029	383837	235255
4030	383946	235168
4031	384056	235081
4032	384158	234991
4033	384260	234899
4034	384376	234817
4035	384494	234735
4036	384599	234646
4037	384701	234555
4038	384807	234466
4039	384925	234385
4040	385040	234301
4041	385147	234214
4042	385251	234123
4043	385357	234034
4044	385464	233946
4045	385569	233857
4046	385662	233761
4047	385752	233662
4048	385837	233560
4049	385917	233456
4050	386000	233353
4051	386085	233251
4052	386173	233152
4053	386255	233049
4054	386338	232946
4055	386425	232846
4056	386509	232744
4057	386591	232640
4058	386673	232537
4059	386756	232435
4060	386840	232333
4061	386920	232228
4062	387005	232127
4063	387087	232024
4064	387172	231922
4065	387258	231821
4066	387343	231720
4067	387423	231615
4068	387503	231511
4069	387584	231408
4070	387666	231304
4071	387750	231202
4072	387835	231101
4073	387915	230997
4074	387996	230893
4075	388081	230792
4076	388161	230687
4077	388246	230587
4078	388332	230486
4079	388414	230383
4080	388502	230283
4081	388583	230179
4082	388672	230080
4083	388752	229976
4084	388833	229873
4085	388919	229772
4086	389003	229671
4087	389084	229567
4088	389167	229465
4089	389249	229362
4090	389331	229259
4091	389413	229156
4092	389498	229055
4093	389587	228956
4094	389682	228861
4095	389768	228760
4096	389870	228669
4097	389967	228575
4098	390056	228476
4099	390145	228378
4100	390235	228279
4101	390323	228180
4102	390425	228089
4103	390515	227990
4104	390604	227892
4105	390693	227793
4106	390777	227691
4107	390860	227589
4108	390948	227490
4109	391030	227387
4110	391114	227286
4111	391226	227200
4112	391341	227117
4113	391463	227037
4114	391580	226954
4115	391695	226871
4116	391821	226794
4117	391937	226711
4118	392051	226626
4119	392170	226544
4120	392285	226461
4121	392397	226375
4122	392526	226300
4123	392650	226221
4124	392779	226145
4125	392899	226064
4126	393021	225985
4127	393141	225903
4128	393262	225823
4129	393393	225748
4130	393516	225669
4131	393640	225590
4132	393752	225505
4133	393853	225412
4134	393938	225312
4135	394024	225211
4136	394107	225109
4137	394187	225005
4138	394269	224902
4139	394354	224801
4140	394441	224701
4141	394526	224600
4142	394607	224496
4143	394694	224397
4144	394784	224298
4145	394871	224198
4146	394954	224096
4147	395051	224002
4148	395226	223952
4149	395389	223895
4150	395517	223818
4151	395616	223725
4152	395712	223630
4153	395813	223538
4154	395901	223439
4155	395991	223340
4156	396084	223244
4157	396175	223146
4158	396268	223049
4159	396359	222952
4160	396456	222858
4161	396559	222767
4162	396652	222670
4163	396754	222578
4164	396845	222481
4165	396930	222380
4166	397026	222285
4167	397124	222191
4168	397217	222094
4169	397310	221998
4170	397403	221901
4171	397494	221804
4172	397588	221707
4173	397682	221612
4174	397778	221517
4175	397871	221420
4176	397968	221326
4177	398057	221227
4178	398152	221132
4179	398241	221033
4180	398338	220939
4181	398428	220841
4182	398517	220742
4183	398609	220645
4184	398697	220545
4185	398788	220448
4186	398881	220351
4187	398978	220257
4188	399068	220159
4189	399156	220059
4190	399247	219962
4191	399340	219865
4192	399436	219770
4193	399533	219676
4194	399629	219581
4195	399722	219485
4196	399816	219389
4197	399907	219291
4198	399996	219192
4199	400081	219092
4200	400167	218991
4201	400262	218896
4202	400353	218799
4203	400446	218702
4204	400543	218607
4205	400639	218513
4206	400732	218417
4207	400824	218319
4208	400918	218223
4209	401016	218130
4210	401115	218037
4211	401211	217941
4212	401302	217844
4213	401391	217745
4214	401477	217645
4215	401578	217553
4216	401704	217474
4217	401845	217404
4218	401983	217332
4219	402109	217253
4220	402230	217172
4221	402348	217088
4222	402488	217018
4223	402615	216939
4224	402737	216858
4225	402844	216769
4226	402928	216668
4227	403012	216567
4228	403093	216463
4229	403181	216364
4230	403262	216261
4231	403345	216159
4232	403442	216065
4233	403562	215983
4234	403683	215901
4235	403803	215819
4236	403927	215739
4237	404046	215656
4238	404162	215572
4239	404275	215486
4240	404388	215400
4241	404507	215317
4242	404626	215234
4243	404738	215148
4244	404850	215062
4245	404958	214973
4246	405076	214889
4247	405199	214809
4248	405318	214726
4249	405434	214642
4250	405558	214561
4251	405678	214479
4252	405800	214397
4253	405925	214318
4254	406046	214236
4255	406153	214146
4256	406267	214061
4257	406387	213978
4258	406504	213894
4259	406621	213810
4260	406743	213728
4261	406861	213645
4262	406977	213560
4263	407096	213477
4264	407218	213395
4265	407333	213310
4266	407448	213225
4267	407561	213139
4268	407675	213053
4269	407795	212970
4270	407906	212883
4271	408029	212801
4272	408148	212718
4273	408265	212634
4274	408379	212548
4275	408496	212463
4276	408613	212379
4277	408731	212295
4278	408849	212211
4279	408966	212127
4280	409077	212040
4281	409191	211953
4282	409308	211869
4283	409408	211776
4284	409492	211674
4285	409579	211574
4286	409663	211472
4287	409747	211371
4288	409828	211268
4289	409912	211167
4290	409995	211065
4291	410089	210968
4292	410170	210865
4293	410254	210764
4294	410339	210663
4295	410421	210560
4296	410506	210459
4297	410595	210360
4298	410702	210271
4299	410827	210190
4300	410954	210111
4301	411066	210024
4302	411181	209938
4303	411299	209854
4304	411413	209768
4305	411524	209680
4306	411625	209587
4307	411740	209502
4308	411860	209418
4309	411972	209331
4310	412080	209242
4311	412187	209152
4312	412311	209071
4313	412430	208987
4314	412538	208898
4315	412648	208809
4316	412754	208719
4317	412868	208633
4318	412982	208546
4319	413097	208461
4320	413210	208374
4321	413337	208294
4322	413452	208208
4323	413561	208119
4324	413671	208031
4325	413776	207940
4326	413895	207856
4327	414016	207773
4328	414135	207689
4329	414252	207604
4330	414367	207518
4331	414489	207436
4332	414601	207348
4333	414709	207258
4334	414828	207175
4335	414949	207092
4336	415065	207006
4337	415186	206923
4338	415298	206835
4339	415408	206746
4340	415519	206659
4341	415635	206573
4342	415759	206491
4343	415882	206409
4344	416000	206324
4345	416117	206239
4346	416229	206151
4347	416338	206062
4348	416441	205970
4349	416551	205881
4350	416669	205796
4351	416778	205707
4352	416891	205620
4353	417003	205532
4354	417126	205450
4355	417241	205364
4356	417357	205278
4357	417470	205190
4358	417589	205106
4359	417709	205022
4360	417823	204935
4361	417935	204847
4362	418042	204757
4363	418150	204667
4364	418263	204580
4365	418376	204492
4366	418482	204401
4367	418591	204312
4368	418703	204224
4369	418812	204135
4370	418927	204048
4371	419051	203966
4372	419170	203881
4373	419281	203793
4374	419391	203704
4375	419513	203621
4376	419627	203534
4377	419734	203443
4378	419837	203351
4379	419952	203264
4380	420074	203181
4381	420184	203092
4382	420299	203005
4383	420413	202918
4384	420522	202828
4385	420627	202737
4386	420752	202655
4387	420874	202572
4388	420983	202482
4389	421091	202392
4390	421198	202301
4391	421306	202211
4392	421412	202120
4393	421517	202029
4394	421640	201946
4395	421754	201858
4396	421873	201774
4397	421989	201687
4398	422095	201596
4399	422207	201508
4400	422322	201421
4401	422426	201329
4402	422536	201239
4403	422648	201151
4404	422759	201062
4405	422871	200974
4406	422989	200888
4407	423102	200801
4408	423215	200713
4409	423324	200623
4410	423451	200541
4411	423560	200452
4412	423674	200364
4413	423783	200274
4414	423894	200185
4415	424011	200099
4416	424126	200012
4417	424244	199927
4418	424361	199840
4419	424483	199756
4420	424592	199667
4421	424711	199581
4422	424818	199490
4423	424927	199401
4424	425037	199311
4425	425142	199219
4426	425252	199129
4427	425376	199046
4428	425483	198956
4429	425598	198868
4430	425715	198782
4431	425836	198698
4432	425949	198610
4433	426065	198522
4434	426179	198435
4435	426294	198347
4436	426405	198258
4437	426512	198167
4438	426630	198081
4439	426752	197997
4440	426863	197908
4441	426985	197824
4442	427104	197739
4443	427214	197649
4444	427324	197559
4445	427440	197472
4446	427556	197385
4447	427673	197298
4448	427789	197212
4449	427897	197121
4450	428016	197035
4451	428126	196945
4452	428243	196859
4453	428360	196772
4454	428474	196684
4455	428584	196594
4456	428700	196507
4457	428821	196423
4458	428936	196335
4459	429044	196244
4460	429153	196154
4461	429258	196062
4462	429371	195973
4463	429491	195887
4464	429603	195799
4465	429724	195714
4466	429838	195625
4467	429950	195536
4468	430065	195449
4469	430179	195361
4470	430284	195269
4471	430396	195179
4472	430514	195093
4473	430629	195005
4474	430742	194917
4475	430864	194832
4476	430973	194741
4477	431082	194651
4478	431200	194565
4479	431311	194475
4480	431422	194385
4481	431538	194298
4482	431652	194210
4483	431766	194121
4484	431890	194037
4485	432008	193951
4486	432111	193857
4487	432214	193764
4488	432326	193675
4489	432442	193588
4490	432553	193498
4491	432663	193408
4492	432770	193316
4493	432879	193225
4494	432983	193132
4495	433095	193043
4496	433207	192954
4497	433325	192867
4498	433444	192781
4499	433560	192693
4500	433675	192605
4501	433794	192519
4502	433916	192434
4503	434034	192347
4504	434154	192261
4505	434268	192172
4506	434385	192085
4507	434500	191997
4508	434618	191910
4509	434730	191821
4510	434836	191729
4511	434941	191636
4512	435054	191547
4513	435164	191457
4514	435282	191370
4515	435407	191286
4516	435520	191197
4517	435635	191108
4518	435752	191021
4519	435867	190933
4520	435976	190842
4521	436079	190748
4522	436189	190658
4523	436300	190568
4524	436420	190482
4525	436527	190390
4526	436650	190305
4527	436774	190220
4528	436885	190130
4529	437004	190043
4530	437123	189957
4531	437242	189870
4532	437356	189781
4533	437478	189696
4534	437593	189607
4535	437705	189518
4536	437812	189425
4537	437917	189333
4538	438038	189247
4539	438150	189157
4540	438266	189069
4541	438374	188977
4542	438485	188887
4543	438614	188804
4544	438731	188717
4545	438846	188628
4546	438964	188541
4547	439076	188451
4548	439188	188361
4549	439307	188274
4550	439423	188186
4551	439532	188095
4552	439632	188000
4553	439744	187910
4554	439856	187820
4555	439977	187734
4556	440100	187648
4557	440220	187562
4558	440332	187472
4559	440446	187382
4560	440555	187291
4561	440675	187204
4562	440793	187117
4563	440914	187031
4564	441036	186945
4565	441146	186854
4566	441255	186763
4567	441361	186670
4568	441465	186577
4569	441575	186485
4570	441683	186394
4571	441795	186303
4572	441894	186208
4573	442006	186118
4574	442114	186026
4575	442228	185936
4576	442346	185849
4577	442463	185761
4578	442572	185669
4579	442683	185579
4580	442798	185490
4581	442917	185402
4582	443028	185312
4583	443129	185217
4584	443239	185126
4585	443351	185036
4586	443468	184947
4587	443587	184860
4588	443701	184770
4589	443812	184680
4590	443927	184591
4591	444041	184501
4592	444158	184413
4593	444285	184329
4594	444405	184242
4595	444515	184150
4596	444626	184059
4597	444745	183972
4598	444863	183884
4599	444979	183795
4600	445089	183704
4601	445207	183616
4602	445317	183525
4603	445435	183437
4604	445553	183349
4605	445674	183262
4606	445785	183171
4607	445904	183083
4608	446019	182994
4609	446133	182905
4610	446245	182814
4611	446352	182721
4612	446462	182630
4613	446568	182537
4614	446668	182442
4615	446773	182348
4616	446884	182257
4617	446991	182164
4618	447078	182064
4619	447164	181963
4620	447252	181862
4621	447338	181761
4622	447421	181658
4623	447505	181557
4624	447587	181454
4625	447669	181351
4626	447750	181248
4627	447831	181145
4628	447916	181043
4629	447997	180940
4630	448083	180839
4631	448174	180740
4632	448261	180639
4633	448341	180536
4634	448424	180434
4635	448510	180332
4636	448594	180231
4637	448677	180128
4638	448760	180026
4639	448841	179923
4640	448956	179833
4641	449077	179747
4642	449219	179668
4643	449352	179586
4644	449482	179502
4645	449634	179427
4646	449741	179335
4647	449830	179235
4648	449915	179133
4649	450002	179033
4650	450086	178931
4651	450171	178830
4652	450256	178728
4653	450340	178626
4654	450425	178525
4655	450505	178421
4656	450588	178319
4657	450676	178219
4658	450759	178117
4659	450842	178015
4660	450922	177911
4661	451004	177809
4662	451088	177707
4663	451168	177604
4664	451260	177505
4665	451347	177405
4666	451435	177304
4667	451518	177202
4668	451629	177111
4669	451739	177020
4670	451861	176933
4671	451975	176843
4672	452082	176750
4673	452201	176662
4674	452317	176573
4675	452430	176482
4676	452559	176398
4677	452676	176309
4678	452785	176217
4679	452896	176126
4680	453015	176038
4681	453130	175948
4682	453246	175859
4683	453369	175772
4684	453483	175682
4685	453604	175594
4686	453720	175505
4687	453835	175416
4688	453955	175328
4689	454067	175237
4690	454175	175144
4691	454278	175050
4692	454395	174960
4693	454515	174873
4694	454636	174785
4695	454757	174698
4696	454867	174606
4697	454973	174513
4698	455079	174419
4699	455189	174327
4700	455307	174239
4701	455413	174145
4702	455525	174054
4703	455634	173962
4704	455743	173870
4705	455863	173782
4706	455985	173694
4707	456114	173610
4708	456229	173520
4709	456348	173431
4710	456456	173339
4711	456577	173251
4712	456689	173160
4713	456796	173067
4714	456916	172979
4715	457019	172884
4716	457137	172795
4717	457264	172709
4718	457373	172617
4719	457488	172527
4720	457605	172438
4721	457726	172350
4722	457837	172258
4723	457954	172169
4724	458071	172079
4725	458189	171990
4726	458306	171901
4727	458423	171811
4728	458530	171718
4729	458645	171628
4730	458752	171535
4731	458857	171441
4732	458946	171341
4733	459027	171238
4734	459112	171136
4735	459194	171034
4736	459275	170931
4737	459365	170831
4738	459444	170728
4739	459526	170625
4740	459606	170522
4741	459689	170420
4742	459779	170321
4743	459865	170220
4744	459954	170120
4745	460034	170017
4746	460130	169919
4747	460269	169838
4748	460424	169762
4749	460563	169681
4750	460688	169594
4751	460818	169509
4752	460946	169424
4753	461079	169340
4754	461198	169251
4755	461285	169150
4756	461366	169048
4757	461453	168947
4758	461538	168846
4759	461622	168744
4760	461706	168642
4761	461789	168540
4762	461872	168438
4763	461959	168337
4764	462069	168245
4765	462203	168162
4766	462330	168076
4767	462453	167988
4768	462593	167907
4769	462724	167822
4770	462843	167733
4771	462963	167644
4772	463090	167558
