forecast_date,euros_per_mwh,origin_date,data_block_id
2022-09-26 01:00:00,60.59,2022-09-25 01:00:00,391
2022-09-26 02:00:00,53.37,2022-09-25 02:00:00,391
2022-09-26 03:00:00,56.08,2022-09-25 03:00:00,391
2022-09-26 04:00:00,79.07,2022-09-25 04:00:00,391
2022-09-26 05:00:00,119.98,2022-09-25 05:00:00,391
2022-09-26 06:00:00,282.54,2022-09-25 06:00:00,391
2022-09-26 07:00:00,325.88,2022-09-25 07:00:00,391
2022-09-26 08:00:00,329.99,2022-09-25 08:00:00,391
2022-09-26 09:00:00,295.49,2022-09-25 09:00:00,391
2022-09-26 10:00:00,284.65,2022-09-25 10:00:00,391
2022-09-26 11:00:00,272.9,2022-09-25 11:00:00,391
2022-09-26 12:00:00,275.75,2022-09-25 12:00:00,391
2022-09-26 13:00:00,283.92,2022-09-25 13:00:00,391
2022-09-26 14:00:00,283.97,2022-09-25 14:00:00,391
2022-09-26 15:00:00,244.54,2022-09-25 15:00:00,391
2022-09-26 16:00:00,199.37,2022-09-25 16:00:00,391
2022-09-26 17:00:00,180.01,2022-09-25 17:00:00,391
2022-09-26 18:00:00,187.85,2022-09-25 18:00:00,391
2022-09-26 19:00:00,188.18,2022-09-25 19:00:00,391
2022-09-26 20:00:00,163.21,2022-09-25 20:00:00,391
2022-09-26 21:00:00,103.81,2022-09-25 21:00:00,391
2022-09-26 22:00:00,110.02,2022-09-25 22:00:00,391
2022-09-26 23:00:00,18.77,2022-09-25 23:00:00,391
2022-09-27 00:00:00,45.03,2022-09-26 00:00:00,392
2022-09-27 01:00:00,13.0,2022-09-26 01:00:00,392
2022-09-27 02:00:00,12.66,2022-09-26 02:00:00,392
2022-09-27 03:00:00,12.97,2022-09-26 03:00:00,392
2022-09-27 04:00:00,14.32,2022-09-26 04:00:00,392
2022-09-27 05:00:00,182.61,2022-09-26 05:00:00,392
2022-09-27 06:00:00,170.55,2022-09-26 06:00:00,392
2022-09-27 07:00:00,89.92,2022-09-26 07:00:00,392
2022-09-27 08:00:00,132.5,2022-09-26 08:00:00,392
2022-09-27 09:00:00,162.78,2022-09-26 09:00:00,392
2022-09-27 10:00:00,187.77,2022-09-26 10:00:00,392
2022-09-27 11:00:00,201.01,2022-09-26 11:00:00,392
2022-09-27 12:00:00,210.01,2022-09-26 12:00:00,392
2022-09-27 13:00:00,200.01,2022-09-26 13:00:00,392
2022-09-27 14:00:00,214.86,2022-09-26 14:00:00,392
2022-09-27 15:00:00,200.01,2022-09-26 15:00:00,392
2022-09-27 16:00:00,214.82,2022-09-26 16:00:00,392
2022-09-27 17:00:00,203.91,2022-09-26 17:00:00,392
2022-09-27 18:00:00,214.83,2022-09-26 18:00:00,392
2022-09-27 19:00:00,199.49,2022-09-26 19:00:00,392
2022-09-27 20:00:00,177.12,2022-09-26 20:00:00,392
2022-09-27 21:00:00,148.35,2022-09-26 21:00:00,392
2022-09-27 22:00:00,119.98,2022-09-26 22:00:00,392
2022-09-27 23:00:00,86.26,2022-09-26 23:00:00,392
2022-09-28 00:00:00,97.15,2022-09-27 00:00:00,393
2022-09-28 01:00:00,85.48,2022-09-27 01:00:00,393
2022-09-28 02:00:00,78.04,2022-09-27 02:00:00,393
2022-09-28 03:00:00,80.45,2022-09-27 03:00:00,393
2022-09-28 04:00:00,120.75,2022-09-27 04:00:00,393
2022-09-28 05:00:00,233.08,2022-09-27 05:00:00,393
2022-09-28 06:00:00,322.7,2022-09-27 06:00:00,393
2022-09-28 07:00:00,313.36,2022-09-27 07:00:00,393
2022-09-28 08:00:00,350.0,2022-09-27 08:00:00,393
2022-09-28 09:00:00,373.91,2022-09-27 09:00:00,393
2022-09-28 10:00:00,358.62,2022-09-27 10:00:00,393
2022-09-28 11:00:00,381.49,2022-09-27 11:00:00,393
2022-09-28 12:00:00,361.88,2022-09-27 12:00:00,393
2022-09-28 13:00:00,349.04,2022-09-27 13:00:00,393
2022-09-28 14:00:00,321.72,2022-09-27 14:00:00,393
2022-09-28 15:00:00,356.92,2022-09-27 15:00:00,393
2022-09-28 16:00:00,346.17,2022-09-27 16:00:00,393
2022-09-28 17:00:00,303.19,2022-09-27 17:00:00,393
2022-09-28 18:00:00,369.0,2022-09-27 18:00:00,393
2022-09-28 19:00:00,250.57,2022-09-27 19:00:00,393
2022-09-28 20:00:00,189.66,2022-09-27 20:00:00,393
2022-09-28 21:00:00,167.26,2022-09-27 21:00:00,393
2022-09-28 22:00:00,119.93,2022-09-27 22:00:00,393
2022-09-28 23:00:00,60.17,2022-09-27 23:00:00,393
2022-09-29 00:00:00,50.66,2022-09-28 00:00:00,394
2022-09-29 01:00:00,51.8,2022-09-28 01:00:00,394
2022-09-29 02:00:00,52.94,2022-09-28 02:00:00,394
2022-09-29 03:00:00,50.47,2022-09-28 03:00:00,394
2022-09-29 04:00:00,56.49,2022-09-28 04:00:00,394
2022-09-29 05:00:00,176.72,2022-09-28 05:00:00,394
2022-09-29 06:00:00,238.99,2022-09-28 06:00:00,394
2022-09-29 07:00:00,323.68,2022-09-28 07:00:00,394
2022-09-29 08:00:00,329.9,2022-09-28 08:00:00,394
2022-09-29 09:00:00,294.79,2022-09-28 09:00:00,394
2022-09-29 10:00:00,320.58,2022-09-28 10:00:00,394
2022-09-29 11:00:00,312.12,2022-09-28 11:00:00,394
2022-09-29 12:00:00,290.93,2022-09-28 12:00:00,394
2022-09-29 13:00:00,269.66,2022-09-28 13:00:00,394
2022-09-29 14:00:00,186.28,2022-09-28 14:00:00,394
2022-09-29 15:00:00,209.96,2022-09-28 15:00:00,394
2022-09-29 16:00:00,242.84,2022-09-28 16:00:00,394
2022-09-29 17:00:00,312.51,2022-09-28 17:00:00,394
2022-09-29 18:00:00,365.55,2022-09-28 18:00:00,394
2022-09-29 19:00:00,359.94,2022-09-28 19:00:00,394
2022-09-29 20:00:00,294.35,2022-09-28 20:00:00,394
2022-09-29 21:00:00,245.97,2022-09-28 21:00:00,394
2022-09-29 22:00:00,197.91,2022-09-28 22:00:00,394
2022-09-29 23:00:00,163.58,2022-09-28 23:00:00,394
2022-09-30 00:00:00,152.25,2022-09-29 00:00:00,395
2022-09-30 01:00:00,151.72,2022-09-29 01:00:00,395
2022-09-30 02:00:00,158.04,2022-09-29 02:00:00,395
2022-09-30 03:00:00,172.81,2022-09-29 03:00:00,395
2022-09-30 04:00:00,213.21,2022-09-29 04:00:00,395
2022-09-30 05:00:00,329.43,2022-09-29 05:00:00,395
2022-09-30 06:00:00,434.05,2022-09-29 06:00:00,395
2022-09-30 07:00:00,524.0,2022-09-29 07:00:00,395
2022-09-30 08:00:00,542.3,2022-09-29 08:00:00,395
2022-09-30 09:00:00,444.43,2022-09-29 09:00:00,395
2022-09-30 10:00:00,409.27,2022-09-29 10:00:00,395
2022-09-30 11:00:00,342.52,2022-09-29 11:00:00,395
2022-09-30 12:00:00,326.13,2022-09-29 12:00:00,395
2022-09-30 13:00:00,356.61,2022-09-29 13:00:00,395
2022-09-30 14:00:00,420.0,2022-09-29 14:00:00,395
2022-09-30 15:00:00,483.6,2022-09-29 15:00:00,395
2022-09-30 16:00:00,455.9,2022-09-29 16:00:00,395
2022-09-30 17:00:00,455.9,2022-09-29 17:00:00,395
2022-09-30 18:00:00,524.23,2022-09-29 18:00:00,395
2022-09-30 19:00:00,592.95,2022-09-29 19:00:00,395
2022-09-30 20:00:00,500.07,2022-09-29 20:00:00,395
2022-09-30 21:00:00,432.29,2022-09-29 21:00:00,395
2022-09-30 22:00:00,356.47,2022-09-29 22:00:00,395
2022-09-30 23:00:00,256.49,2022-09-29 23:00:00,395
2022-10-01 00:00:00,214.27,2022-09-30 00:00:00,396
2022-10-01 01:00:00,188.0,2022-09-30 01:00:00,396
2022-10-01 02:00:00,189.6,2022-09-30 02:00:00,396
2022-10-01 03:00:00,174.47,2022-09-30 03:00:00,396
2022-10-01 04:00:00,198.63,2022-09-30 04:00:00,396
2022-10-01 05:00:00,231.91,2022-09-30 05:00:00,396
2022-10-01 06:00:00,374.11,2022-09-30 06:00:00,396
2022-10-01 07:00:00,317.02,2022-09-30 07:00:00,396
2022-10-01 08:00:00,337.55,2022-09-30 08:00:00,396
2022-10-01 09:00:00,346.81,2022-09-30 09:00:00,396
2022-10-01 10:00:00,326.73,2022-09-30 10:00:00,396
2022-10-01 11:00:00,317.12,2022-09-30 11:00:00,396
2022-10-01 12:00:00,283.26,2022-09-30 12:00:00,396
2022-10-01 13:00:00,218.8,2022-09-30 13:00:00,396
2022-10-01 14:00:00,204.05,2022-09-30 14:00:00,396
2022-10-01 15:00:00,262.92,2022-09-30 15:00:00,396
2022-10-01 16:00:00,317.14,2022-09-30 16:00:00,396
2022-10-01 17:00:00,312.54,2022-09-30 17:00:00,396
2022-10-01 18:00:00,312.44,2022-09-30 18:00:00,396
2022-10-01 19:00:00,283.42,2022-09-30 19:00:00,396
2022-10-01 20:00:00,198.65,2022-09-30 20:00:00,396
2022-10-01 21:00:00,205.77,2022-09-30 21:00:00,396
2022-10-01 22:00:00,177.04,2022-09-30 22:00:00,396
2022-10-01 23:00:00,97.13,2022-09-30 23:00:00,396
2022-10-02 00:00:00,71.94,2022-10-01 00:00:00,397
2022-10-02 01:00:00,152.23,2022-10-01 01:00:00,397
2022-10-02 02:00:00,155.01,2022-10-01 02:00:00,397
2022-10-02 03:00:00,177.17,2022-10-01 03:00:00,397
2022-10-02 04:00:00,122.96,2022-10-01 04:00:00,397
2022-10-02 05:00:00,120.01,2022-10-01 05:00:00,397
2022-10-02 06:00:00,103.08,2022-10-01 06:00:00,397
2022-10-02 07:00:00,167.56,2022-10-01 07:00:00,397
2022-10-02 08:00:00,255.61,2022-10-01 08:00:00,397
2022-10-02 09:00:00,311.34,2022-10-01 09:00:00,397
2022-10-02 10:00:00,320.41,2022-10-01 10:00:00,397
2022-10-02 11:00:00,305.18,2022-10-01 11:00:00,397
2022-10-02 12:00:00,301.52,2022-10-01 12:00:00,397
2022-10-02 13:00:00,302.87,2022-10-01 13:00:00,397
2022-10-02 14:00:00,329.93,2022-10-01 14:00:00,397
2022-10-02 15:00:00,334.05,2022-10-01 15:00:00,397
2022-10-02 16:00:00,348.51,2022-10-01 16:00:00,397
2022-10-02 17:00:00,445.06,2022-10-01 17:00:00,397
2022-10-02 18:00:00,500.0,2022-10-01 18:00:00,397
2022-10-02 19:00:00,530.67,2022-10-01 19:00:00,397
2022-10-02 20:00:00,336.28,2022-10-01 20:00:00,397
2022-10-02 21:00:00,244.02,2022-10-01 21:00:00,397
2022-10-02 22:00:00,181.41,2022-10-01 22:00:00,397
2022-10-02 23:00:00,161.67,2022-10-01 23:00:00,397
2022-10-03 00:00:00,90.47,2022-10-02 00:00:00,398
2022-10-03 01:00:00,99.76,2022-10-02 01:00:00,398
2022-10-03 02:00:00,94.38,2022-10-02 02:00:00,398
2022-10-03 03:00:00,91.3,2022-10-02 03:00:00,398
2022-10-03 04:00:00,101.63,2022-10-02 04:00:00,398
2022-10-03 05:00:00,256.49,2022-10-02 05:00:00,398
2022-10-03 06:00:00,357.8,2022-10-02 06:00:00,398
2022-10-03 07:00:00,475.01,2022-10-02 07:00:00,398
2022-10-03 08:00:00,449.9,2022-10-02 08:00:00,398
2022-10-03 09:00:00,340.06,2022-10-02 09:00:00,398
2022-10-03 10:00:00,281.5,2022-10-02 10:00:00,398
2022-10-03 11:00:00,328.64,2022-10-02 11:00:00,398
2022-10-03 12:00:00,357.85,2022-10-02 12:00:00,398
2022-10-03 13:00:00,293.93,2022-10-02 13:00:00,398
2022-10-03 14:00:00,262.09,2022-10-02 14:00:00,398
2022-10-03 15:00:00,259.16,2022-10-02 15:00:00,398
2022-10-03 16:00:00,228.03,2022-10-02 16:00:00,398
2022-10-03 17:00:00,322.68,2022-10-02 17:00:00,398
2022-10-03 18:00:00,384.4,2022-10-02 18:00:00,398
2022-10-03 19:00:00,376.6,2022-10-02 19:00:00,398
2022-10-03 20:00:00,342.91,2022-10-02 20:00:00,398
2022-10-03 21:00:00,321.3,2022-10-02 21:00:00,398
2022-10-03 22:00:00,214.73,2022-10-02 22:00:00,398
2022-10-03 23:00:00,150.07,2022-10-02 23:00:00,398
2022-10-04 00:00:00,130.88,2022-10-03 00:00:00,399
2022-10-04 01:00:00,98.21,2022-10-03 01:00:00,399
2022-10-04 02:00:00,79.95,2022-10-03 02:00:00,399
2022-10-04 03:00:00,79.94,2022-10-03 03:00:00,399
2022-10-04 04:00:00,135.44,2022-10-03 04:00:00,399
2022-10-04 05:00:00,196.92,2022-10-03 05:00:00,399
2022-10-04 06:00:00,238.15,2022-10-03 06:00:00,399
2022-10-04 07:00:00,282.52,2022-10-03 07:00:00,399
2022-10-04 08:00:00,343.2,2022-10-03 08:00:00,399
2022-10-04 09:00:00,309.48,2022-10-03 09:00:00,399
2022-10-04 10:00:00,265.0,2022-10-03 10:00:00,399
2022-10-04 11:00:00,243.53,2022-10-03 11:00:00,399
2022-10-04 12:00:00,228.92,2022-10-03 12:00:00,399
2022-10-04 13:00:00,210.07,2022-10-03 13:00:00,399
2022-10-04 14:00:00,210.76,2022-10-03 14:00:00,399
2022-10-04 15:00:00,242.19,2022-10-03 15:00:00,399
2022-10-04 16:00:00,248.82,2022-10-03 16:00:00,399
2022-10-04 17:00:00,310.63,2022-10-03 17:00:00,399
2022-10-04 18:00:00,419.65,2022-10-03 18:00:00,399
2022-10-04 19:00:00,501.28,2022-10-03 19:00:00,399
2022-10-04 20:00:00,254.63,2022-10-03 20:00:00,399
2022-10-04 21:00:00,279.26,2022-10-03 21:00:00,399
2022-10-04 22:00:00,254.83,2022-10-03 22:00:00,399
2022-10-04 23:00:00,130.81,2022-10-03 23:00:00,399
2022-10-05 00:00:00,39.93,2022-10-04 00:00:00,400
2022-10-05 01:00:00,90.59,2022-10-04 01:00:00,400
2022-10-05 02:00:00,91.64,2022-10-04 02:00:00,400
2022-10-05 03:00:00,50.01,2022-10-04 03:00:00,400
2022-10-05 04:00:00,18.84,2022-10-04 04:00:00,400
2022-10-05 05:00:00,367.74,2022-10-04 05:00:00,400
2022-10-05 06:00:00,380.23,2022-10-04 06:00:00,400
2022-10-05 07:00:00,439.96,2022-10-04 07:00:00,400
2022-10-05 08:00:00,488.81,2022-10-04 08:00:00,400
2022-10-05 09:00:00,380.53,2022-10-04 09:00:00,400
2022-10-05 10:00:00,380.56,2022-10-04 10:00:00,400
2022-10-05 11:00:00,292.64,2022-10-04 11:00:00,400
2022-10-05 12:00:00,116.33,2022-10-04 12:00:00,400
2022-10-05 13:00:00,126.03,2022-10-04 13:00:00,400
2022-10-05 14:00:00,380.54,2022-10-04 14:00:00,400
2022-10-05 15:00:00,476.17,2022-10-04 15:00:00,400
2022-10-05 16:00:00,380.53,2022-10-04 16:00:00,400
2022-10-05 17:00:00,250.07,2022-10-04 17:00:00,400
2022-10-05 18:00:00,398.96,2022-10-04 18:00:00,400
2022-10-05 19:00:00,473.92,2022-10-04 19:00:00,400
2022-10-05 20:00:00,45.05,2022-10-04 20:00:00,400
2022-10-05 21:00:00,156.15,2022-10-04 21:00:00,400
2022-10-05 22:00:00,151.94,2022-10-04 22:00:00,400
2022-10-05 23:00:00,50.01,2022-10-04 23:00:00,400
2022-10-06 00:00:00,50.01,2022-10-05 00:00:00,401
2022-10-06 01:00:00,50.0,2022-10-05 01:00:00,401
2022-10-06 02:00:00,0.1,2022-10-05 02:00:00,401
2022-10-06 03:00:00,0.09,2022-10-05 03:00:00,401
2022-10-06 04:00:00,0.08,2022-10-05 04:00:00,401
2022-10-06 05:00:00,341.3,2022-10-05 05:00:00,401
2022-10-06 06:00:00,107.4,2022-10-05 06:00:00,401
2022-10-06 07:00:00,239.87,2022-10-05 07:00:00,401
2022-10-06 08:00:00,468.81,2022-10-05 08:00:00,401
2022-10-06 09:00:00,202.5,2022-10-05 09:00:00,401
2022-10-06 10:00:00,188.23,2022-10-05 10:00:00,401
2022-10-06 11:00:00,80.46,2022-10-05 11:00:00,401
2022-10-06 12:00:00,73.05,2022-10-05 12:00:00,401
2022-10-06 13:00:00,127.93,2022-10-05 13:00:00,401
2022-10-06 14:00:00,126.79,2022-10-05 14:00:00,401
2022-10-06 15:00:00,166.67,2022-10-05 15:00:00,401
2022-10-06 16:00:00,306.76,2022-10-05 16:00:00,401
2022-10-06 17:00:00,159.8,2022-10-05 17:00:00,401
2022-10-06 18:00:00,342.05,2022-10-05 18:00:00,401
2022-10-06 19:00:00,107.47,2022-10-05 19:00:00,401
2022-10-06 20:00:00,3.3,2022-10-05 20:00:00,401
2022-10-06 21:00:00,107.45,2022-10-05 21:00:00,401
2022-10-06 22:00:00,0.1,2022-10-05 22:00:00,401
2022-10-06 23:00:00,0.09,2022-10-05 23:00:00,401
2022-10-07 00:00:00,50.0,2022-10-06 00:00:00,402
2022-10-07 01:00:00,0.1,2022-10-06 01:00:00,402
2022-10-07 02:00:00,0.09,2022-10-06 02:00:00,402
2022-10-07 03:00:00,30.54,2022-10-06 03:00:00,402
2022-10-07 04:00:00,95.93,2022-10-06 04:00:00,402
2022-10-07 05:00:00,100.01,2022-10-06 05:00:00,402
2022-10-07 06:00:00,200.03,2022-10-06 06:00:00,402
2022-10-07 07:00:00,309.49,2022-10-06 07:00:00,402
2022-10-07 08:00:00,249.59,2022-10-06 08:00:00,402
2022-10-07 09:00:00,202.79,2022-10-06 09:00:00,402
2022-10-07 10:00:00,181.42,2022-10-06 10:00:00,402
2022-10-07 11:00:00,129.45,2022-10-06 11:00:00,402
2022-10-07 12:00:00,109.03,2022-10-06 12:00:00,402
2022-10-07 13:00:00,85.61,2022-10-06 13:00:00,402
2022-10-07 14:00:00,83.89,2022-10-06 14:00:00,402
2022-10-07 15:00:00,185.79,2022-10-06 15:00:00,402
2022-10-07 16:00:00,164.15,2022-10-06 16:00:00,402
2022-10-07 17:00:00,228.18,2022-10-06 17:00:00,402
2022-10-07 18:00:00,279.93,2022-10-06 18:00:00,402
2022-10-07 19:00:00,316.18,2022-10-06 19:00:00,402
2022-10-07 20:00:00,250.02,2022-10-06 20:00:00,402
2022-10-07 21:00:00,264.21,2022-10-06 21:00:00,402
2022-10-07 22:00:00,95.93,2022-10-06 22:00:00,402
2022-10-07 23:00:00,43.52,2022-10-06 23:00:00,402
2022-10-08 00:00:00,0.08,2022-10-07 00:00:00,403
2022-10-08 01:00:00,63.22,2022-10-07 01:00:00,403
2022-10-08 02:00:00,40.42,2022-10-07 02:00:00,403
2022-10-08 03:00:00,59.0,2022-10-07 03:00:00,403
2022-10-08 04:00:00,97.36,2022-10-07 04:00:00,403
2022-10-08 05:00:00,97.35,2022-10-07 05:00:00,403
2022-10-08 06:00:00,105.45,2022-10-07 06:00:00,403
2022-10-08 07:00:00,134.5,2022-10-07 07:00:00,403
2022-10-08 08:00:00,166.59,2022-10-07 08:00:00,403
2022-10-08 09:00:00,186.86,2022-10-07 09:00:00,403
2022-10-08 10:00:00,105.5,2022-10-07 10:00:00,403
2022-10-08 11:00:00,105.46,2022-10-07 11:00:00,403
2022-10-08 12:00:00,105.47,2022-10-07 12:00:00,403
2022-10-08 13:00:00,109.9,2022-10-07 13:00:00,403
2022-10-08 14:00:00,116.6,2022-10-07 14:00:00,403
2022-10-08 15:00:00,139.51,2022-10-07 15:00:00,403
2022-10-08 16:00:00,132.51,2022-10-07 16:00:00,403
2022-10-08 17:00:00,218.64,2022-10-07 17:00:00,403
2022-10-08 18:00:00,225.1,2022-10-07 18:00:00,403
2022-10-08 19:00:00,256.56,2022-10-07 19:00:00,403
2022-10-08 20:00:00,225.04,2022-10-07 20:00:00,403
2022-10-08 21:00:00,123.68,2022-10-07 21:00:00,403
2022-10-08 22:00:00,105.49,2022-10-07 22:00:00,403
2022-10-08 23:00:00,142.86,2022-10-07 23:00:00,403
2022-10-09 00:00:00,184.91,2022-10-08 00:00:00,404
2022-10-09 01:00:00,106.38,2022-10-08 01:00:00,404
2022-10-09 02:00:00,106.35,2022-10-08 02:00:00,404
2022-10-09 03:00:00,106.37,2022-10-08 03:00:00,404
2022-10-09 04:00:00,141.95,2022-10-08 04:00:00,404
2022-10-09 05:00:00,147.12,2022-10-08 05:00:00,404
2022-10-09 06:00:00,153.0,2022-10-08 06:00:00,404
2022-10-09 07:00:00,195.68,2022-10-08 07:00:00,404
2022-10-09 08:00:00,196.7,2022-10-08 08:00:00,404
2022-10-09 09:00:00,150.85,2022-10-08 09:00:00,404
2022-10-09 10:00:00,116.0,2022-10-08 10:00:00,404
2022-10-09 11:00:00,93.36,2022-10-08 11:00:00,404
2022-10-09 12:00:00,106.31,2022-10-08 12:00:00,404
2022-10-09 13:00:00,80.06,2022-10-08 13:00:00,404
2022-10-09 14:00:00,77.24,2022-10-08 14:00:00,404
2022-10-09 15:00:00,89.41,2022-10-08 15:00:00,404
2022-10-09 16:00:00,140.04,2022-10-08 16:00:00,404
2022-10-09 17:00:00,182.01,2022-10-08 17:00:00,404
2022-10-09 18:00:00,195.25,2022-10-08 18:00:00,404
2022-10-09 19:00:00,268.38,2022-10-08 19:00:00,404
2022-10-09 20:00:00,206.36,2022-10-08 20:00:00,404
2022-10-09 21:00:00,123.6,2022-10-08 21:00:00,404
2022-10-09 22:00:00,97.59,2022-10-08 22:00:00,404
2022-10-09 23:00:00,72.47,2022-10-08 23:00:00,404
2022-10-10 00:00:00,81.3,2022-10-09 00:00:00,405
2022-10-10 01:00:00,78.61,2022-10-09 01:00:00,405
2022-10-10 02:00:00,84.34,2022-10-09 02:00:00,405
2022-10-10 03:00:00,78.96,2022-10-09 03:00:00,405
2022-10-10 04:00:00,80.13,2022-10-09 04:00:00,405
2022-10-10 05:00:00,141.4,2022-10-09 05:00:00,405
2022-10-10 06:00:00,372.19,2022-10-09 06:00:00,405
2022-10-10 07:00:00,227.26,2022-10-09 07:00:00,405
2022-10-10 08:00:00,275.86,2022-10-09 08:00:00,405
2022-10-10 09:00:00,182.1,2022-10-09 09:00:00,405
2022-10-10 10:00:00,106.39,2022-10-09 10:00:00,405
2022-10-10 11:00:00,106.33,2022-10-09 11:00:00,405
2022-10-10 12:00:00,144.39,2022-10-09 12:00:00,405
2022-10-10 13:00:00,167.83,2022-10-09 13:00:00,405
2022-10-10 14:00:00,190.25,2022-10-09 14:00:00,405
2022-10-10 15:00:00,201.43,2022-10-09 15:00:00,405
2022-10-10 16:00:00,251.34,2022-10-09 16:00:00,405
2022-10-10 17:00:00,252.77,2022-10-09 17:00:00,405
2022-10-10 18:00:00,265.32,2022-10-09 18:00:00,405
2022-10-10 19:00:00,330.09,2022-10-09 19:00:00,405
2022-10-10 20:00:00,220.08,2022-10-09 20:00:00,405
2022-10-10 21:00:00,184.92,2022-10-09 21:00:00,405
2022-10-10 22:00:00,95.07,2022-10-09 22:00:00,405
2022-10-10 23:00:00,96.32,2022-10-09 23:00:00,405
2022-10-11 00:00:00,95.23,2022-10-10 00:00:00,406
2022-10-11 01:00:00,76.0,2022-10-10 01:00:00,406
2022-10-11 02:00:00,80.38,2022-10-10 02:00:00,406
2022-10-11 03:00:00,95.2,2022-10-10 03:00:00,406
2022-10-11 04:00:00,95.26,2022-10-10 04:00:00,406
2022-10-11 05:00:00,223.93,2022-10-10 05:00:00,406
2022-10-11 06:00:00,310.01,2022-10-10 06:00:00,406
2022-10-11 07:00:00,310.01,2022-10-10 07:00:00,406
2022-10-11 08:00:00,95.25,2022-10-10 08:00:00,406
2022-10-11 09:00:00,288.23,2022-10-10 09:00:00,406
2022-10-11 10:00:00,244.29,2022-10-10 10:00:00,406
2022-10-11 11:00:00,230.4,2022-10-10 11:00:00,406
2022-10-11 12:00:00,200.34,2022-10-10 12:00:00,406
2022-10-11 13:00:00,125.5,2022-10-10 13:00:00,406
2022-10-11 14:00:00,95.29,2022-10-10 14:00:00,406
2022-10-11 15:00:00,229.06,2022-10-10 15:00:00,406
2022-10-11 16:00:00,250.02,2022-10-10 16:00:00,406
2022-10-11 17:00:00,280.02,2022-10-10 17:00:00,406
2022-10-11 18:00:00,340.06,2022-10-10 18:00:00,406
2022-10-11 19:00:00,310.08,2022-10-10 19:00:00,406
2022-10-11 20:00:00,310.02,2022-10-10 20:00:00,406
2022-10-11 21:00:00,200.5,2022-10-10 21:00:00,406
2022-10-11 22:00:00,250.01,2022-10-10 22:00:00,406
2022-10-11 23:00:00,196.73,2022-10-10 23:00:00,406
2022-10-12 00:00:00,124.58,2022-10-11 00:00:00,407
2022-10-12 01:00:00,124.53,2022-10-11 01:00:00,407
2022-10-12 02:00:00,124.51,2022-10-11 02:00:00,407
2022-10-12 03:00:00,124.5,2022-10-11 03:00:00,407
2022-10-12 04:00:00,104.07,2022-10-11 04:00:00,407
2022-10-12 05:00:00,134.06,2022-10-11 05:00:00,407
2022-10-12 06:00:00,307.23,2022-10-11 06:00:00,407
2022-10-12 07:00:00,134.06,2022-10-11 07:00:00,407
2022-10-12 08:00:00,104.07,2022-10-11 08:00:00,407
2022-10-12 09:00:00,209.75,2022-10-11 09:00:00,407
2022-10-12 10:00:00,269.93,2022-10-11 10:00:00,407
2022-10-12 11:00:00,202.16,2022-10-11 11:00:00,407
2022-10-12 12:00:00,192.79,2022-10-11 12:00:00,407
2022-10-12 13:00:00,197.02,2022-10-11 13:00:00,407
2022-10-12 14:00:00,190.02,2022-10-11 14:00:00,407
2022-10-12 15:00:00,187.09,2022-10-11 15:00:00,407
2022-10-12 16:00:00,185.36,2022-10-11 16:00:00,407
2022-10-12 17:00:00,295.09,2022-10-11 17:00:00,407
2022-10-12 18:00:00,378.4,2022-10-11 18:00:00,407
2022-10-12 19:00:00,448.35,2022-10-11 19:00:00,407
2022-10-12 20:00:00,183.86,2022-10-11 20:00:00,407
2022-10-12 21:00:00,176.68,2022-10-11 21:00:00,407
2022-10-12 22:00:00,124.55,2022-10-11 22:00:00,407
2022-10-12 23:00:00,94.18,2022-10-11 23:00:00,407
2022-10-13 00:00:00,135.3,2022-10-12 00:00:00,408
2022-10-13 01:00:00,135.24,2022-10-12 01:00:00,408
2022-10-13 02:00:00,135.24,2022-10-12 02:00:00,408
2022-10-13 03:00:00,135.25,2022-10-12 03:00:00,408
2022-10-13 04:00:00,161.69,2022-10-12 04:00:00,408
2022-10-13 05:00:00,218.46,2022-10-12 05:00:00,408
2022-10-13 06:00:00,262.7,2022-10-12 06:00:00,408
2022-10-13 07:00:00,292.49,2022-10-12 07:00:00,408
2022-10-13 08:00:00,331.56,2022-10-12 08:00:00,408
2022-10-13 09:00:00,301.56,2022-10-12 09:00:00,408
2022-10-13 10:00:00,268.05,2022-10-12 10:00:00,408
2022-10-13 11:00:00,155.05,2022-10-12 11:00:00,408
2022-10-13 12:00:00,135.9,2022-10-12 12:00:00,408
2022-10-13 13:00:00,135.28,2022-10-12 13:00:00,408
2022-10-13 14:00:00,255.0,2022-10-12 14:00:00,408
2022-10-13 15:00:00,263.58,2022-10-12 15:00:00,408
2022-10-13 16:00:00,245.66,2022-10-12 16:00:00,408
2022-10-13 17:00:00,308.05,2022-10-12 17:00:00,408
2022-10-13 18:00:00,317.37,2022-10-12 18:00:00,408
2022-10-13 19:00:00,342.69,2022-10-12 19:00:00,408
2022-10-13 20:00:00,228.65,2022-10-12 20:00:00,408
2022-10-13 21:00:00,135.23,2022-10-12 21:00:00,408
2022-10-13 22:00:00,100.09,2022-10-12 22:00:00,408
2022-10-13 23:00:00,94.76,2022-10-12 23:00:00,408
2022-10-14 00:00:00,32.32,2022-10-13 00:00:00,409
2022-10-14 01:00:00,34.28,2022-10-13 01:00:00,409
2022-10-14 02:00:00,36.36,2022-10-13 02:00:00,409
2022-10-14 03:00:00,46.24,2022-10-13 03:00:00,409
2022-10-14 04:00:00,105.3,2022-10-13 04:00:00,409
